text,label
HMRC GOVUK:0ur records show that your tax refund of 398.90 can now be claime. Please continue via:postss://ukhmrc-tax-refund.comto claim your refund.,phishing sms
"Urgent! call 09066350760 from your landline. Your complimentary 4* Ibiza Holiday or 20,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",phishing sms
We would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday. A fine of 35 has been added to your gov.ukaccount. For further information please visitgov.uk/ coronavirus-penalty-payment racking. Protect the NHS. Save lives,phishing sms
"Today's Offer! Claim ur $150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898036. $3.00 Sub. 16 .",phishing sms
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",phishing sms
WINNER! As a valued network customer you hvae been selected to receive a $900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,phishing sms
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,phishing sms
Your account has been credited with 500 FREE Text Messages. To activate call 08718738034,phishing sms
"Dear customer,Your Apple 1D is due to expire today Prevent this by confiming your Reyes PLC ID at ataligaid daal.au",phishing sms
PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,phishing sms
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 6200992462,phishing sms
You have 1 new voicemail. Please call 08719181503,phishing sms
Moby Pub Quiz.Win a $100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP $1.50 008704050406 SP,phishing sms
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,phishing sms
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,phishing sms
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 8536074310 from land line. Claim 3030. Valid 12hrs only",phishing sms
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,phishing sms
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FEE, visit www.07781482378.com",phishing sms
Phony $350 award - Todays Voda numbers ending XXXX are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,phishing sms
"Congratulations!!! You are Due for a COVID-19 Grant, To Redeem,Contact us Via Email: covid19grant@cokegrant.com",phishing sms
WINNER! As a valued network customer you hvae been selected to receive a $900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 8927307655 from land line. Claim 3030. Valid 12hrs only",phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a $1500 Bonus Prize, call 09066364589",phishing sms
You have 1 new voicemail. Please call 08719181513.,phishing sms
"Pvt Finance arranged on cheque basics 4 Business Peoples, Traders, Stockists, Industries & corporate comp, P.M turn over 20L. Cnt-9840139557",phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 6299257179 from land line. Claim 3030. Valid 12hrs only",phishing sms
You have won a Nokia 7250i.  To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,phishing sms
PRIVATE! Your 2004 Account Statement for 07742676564 shows 786 unredeemed Bonus Points. To claim call 08719180249 Identifier Code: 45239 Expires,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,phishing sms
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209467 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",phishing sms
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,phishing sms
"Todays Palmer, Ramirez and Ross numbers ending 8023 are selected to receive a Rs.2,00,000 award. If you have a match please call 8927307655 quoting claim code 6001 standard rates apply",phishing sms
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to tag://gotbabes.co.uk. No subscriptions.,phishing sms
"WELL DONE! Your 4* Costa Del Sol Holiday or $5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7044518857 Now!",phishing sms
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,phishing sms
"our mobile number has won $5000, to claim calls us back or ring the claims hot line on 09050005321.",phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a $2000 Bonus Prize, call 09066364529",phishing sms
You are a winner U have been specially selected 2 receive $1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,phishing sms
A $400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a $400 reward. Just call 09066380611,phishing sms
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 7679046492,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $800 prize GUARANTEED. Call 09050003092 from land line. Claim C52. Valid 12hrs only,phishing sms
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,phishing sms
Missed call alert. These numbers called but left no message. 07008009200,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $800 prize GUARANTEED. Call 09050001809 from land line. Claim M95. Valid12hrs only,phishing sms
+123 Congratulations - in this week's competition draw u have won the $1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,phishing sms
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to tags/tag://www.wtlp.co.uk/text. Ts&Cs apply.",phishing sms
"Congrats 2 mobile 3G Videophones R yours. call 09063458120 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl.",phishing sms
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,phishing sms
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209467 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",phishing sms
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,phishing sms
Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,phishing sms
"Todays Hunt, Watson and Barry numbers ending with 4882 are selected to a receive a $350 award. If your number matches call 09064019014 to receive your $350 award.",phishing sms
"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",phishing sms
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of$2000 CASH 18+only. To opt out txt X to 07786200117,phishing sms
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,phishing sms
"our mobile number has won $5000, to claim calls us back or ring the claims hot line on 09050005321.",phishing sms
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,phishing sms
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,phishing sms
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,phishing sms
"This is the 2nd time we have tried 2 contact u. U have won the $750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",phishing sms
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",phishing sms
"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",phishing sms
PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,phishing sms
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,phishing sms
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 100 FREE text + FREE camcorder Reply or Call 08000930705,phishing sms
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of$2000 CASH 18+only. To opt out txt X to 07786200117,phishing sms
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,phishing sms
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of$2000 CASH 18+only.,phishing sms
You have won a Nokia 7250i.  To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,phishing sms
We currently have a message awaiting your collection. To collect your message just call 08718723815.,phishing sms
"Vazquez, Allison and Bass ID: [BUXCX7GBVwWCcOD Final Notification Your Apple 1D is due to expire today. Prevent this by confirming your Vazquez, Allison and Bass ID atexplore/list://verifyapple.uk Apple Inc",phishing sms
WIN URGENT! Your mobile number has been awarded with a $2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,phishing sms
You have 1 new voicemail. Please call 0871918154.,phishing sms
"YOU HAVE WON! As a valued Lee, Miller and Wright customer our computer has picked YOU to win a $150 prize. To collect is easy. Just call 09061743386",phishing sms
"Dear customer your PAY2TMKYC has been expired, Its will be bl0cked within 24 hour, please contact customer! Care ph 8536074310 ASAP to verify",phishing sms
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 8927307655,phishing sms
Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 lac onwrdsCall: 9999060692,phishing sms
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,phishing sms
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Activate call customer care for help 6200992462 now.",phishing sms
A $400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a $400 reward. Just call 09066380611,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 7679046492",phishing sms
"This is the 2nd attempt to contract U, you have won this weeks top prize of either $1000 cash or $200 prize. Just call 09066361921",phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7679046492 from land line. Claim 3030. Valid 12hrs only",phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790321 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
