label,message
Scam,Congratulations! You've won 3.7 BTC. Claim it now at secure-btc.net
Scam,Make $342 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 2.61 BTC instantly!
Scam,Invest $142 now and get 10x returns in 24 hours!
Scam,Invest $5449 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 2.24 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $9484 now and get 5x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 36 USD worth of BTC.
Scam,Congratulations! You've won 3.28 BTC. Claim it now at getfreebtc.info
Scam,Congratulations! You've won 2.67 BTC. Claim it now at secure-btc.net
Scam,Make $407 daily using our automated crypto trading bot. Sign up now!
Scam,Exclusive: Join our Bitcoin mining pool and start earning today!
Scam,Make $442 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 6989 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 5627 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 391 USD worth of BTC.
Scam,Your transaction of 9204 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,You’ve been selected for a crypto grant. Apply now at btcfastpay.io
Scam,Make $423 daily using our automated crypto trading bot. Sign up now!
Scam,Make $226 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $9948 now and get 2x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 206 USD worth of BTC.
Scam,Invest $6973 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 3.24 BTC. Claim it now at secure-btc.net
Scam,Your Binance account is under review. Verify now to avoid suspension: crypto-airdrop.org
Scam,Invest $7348 now and get 2x returns in 24 hours!
Scam,Invest $5678 now and get 10x returns in 24 hours!
Scam,Make $154 daily using our automated crypto trading bot. Sign up now!
Scam,Limited offer: Buy crypto and get a bonus of 364 USD worth of BTC.
Scam,Your transaction of 3884 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 166 USD worth of BTC.
Scam,Participate in our giveaway and win up to 2.16 BTC instantly!
Scam,Limited offer: Buy crypto and get a bonus of 458 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 310 USD worth of BTC.
Scam,Congratulations! You've won 1.73 BTC. Claim it now at secure-btc.net
Scam,Invest $353 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 2.44 BTC. Claim it now at getfreebtc.info
Scam,Congratulations! You've won 0.92 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 3.71 BTC. Claim it now at getfreebtc.info
Scam,Congratulations! You've won 1.6 BTC. Claim it now at getfreebtc.info
Scam,Participate in our giveaway and win up to 1.34 BTC instantly!
Scam,Participate in our giveaway and win up to 4.41 BTC instantly!
Scam,Participate in our giveaway and win up to 2.01 BTC instantly!
Scam,Invest $4636 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 114 USD worth of BTC.
Scam,Your transaction of 7456 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Make $264 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 3.06 BTC. Claim it now at crypto-airdrop.org
Scam,Your transaction of 9129 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Invest $6088 now and get 2x returns in 24 hours!
Scam,Invest $3595 now and get 5x returns in 24 hours!
Scam,Make $350 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 5265 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Invest $6296 now and get 2x returns in 24 hours!
Scam,Invest $6757 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 0.11 BTC. Claim it now at secure-btc.net
Scam,Participate in our giveaway and win up to 1.54 BTC instantly!
Scam,Invest $3364 now and get 3x returns in 24 hours!
Scam,Your transaction of 5269 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 8916 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 0.85 BTC. Claim it now at crypto-airdrop.org
Scam,Participate in our giveaway and win up to 0.28 BTC instantly!
Scam,Invest $8236 now and get 3x returns in 24 hours!
Scam,Crypto rewards waiting for you! Unlock your bonus here: btcfastpay.io
Scam,Participate in our giveaway and win up to 1.83 BTC instantly!
Scam,Your transaction of 8657 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Participate in our giveaway and win up to 2.24 BTC instantly!
Scam,Make $258 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 6867 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 697 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Invest $7869 now and get 10x returns in 24 hours!
Scam,Your transaction of 3323 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 423 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 1614 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 3.64 BTC. Claim it now at secure-btc.net
Scam,Invest $3839 now and get 3x returns in 24 hours!
Scam,Invest $2758 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 2.9 BTC. Claim it now at btcfastpay.io
Scam,Invest $2519 now and get 2x returns in 24 hours!
Scam,Your transaction of 1826 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 1.28 BTC instantly!
Scam,Your transaction of 9992 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Participate in our giveaway and win up to 0.75 BTC instantly!
Scam,Your transaction of 3735 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 2.16 BTC. Claim it now at btcfastpay.io
Scam,Invest $8236 now and get 5x returns in 24 hours!
Scam,Your transaction of 7553 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Make $224 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 0.8 BTC. Claim it now at secure-btc.net
Scam,Congratulations! You've won 4.17 BTC. Claim it now at btcfastpay.io
Scam,Invest $7137 now and get 10x returns in 24 hours!
Scam,Invest $6248 now and get 3x returns in 24 hours!
Scam,Your transaction of 3859 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $738 now and get 5x returns in 24 hours!
Scam,Your transaction of 8193 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 0.91 BTC. Claim it now at getfreebtc.info
Scam,Limited offer: Buy crypto and get a bonus of 138 USD worth of BTC.
Scam,Your transaction of 3616 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 3.99 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 1.77 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 2.11 BTC instantly!
Scam,Congratulations! You've won 0.39 BTC. Claim it now at secure-btc.net
Scam,Invest $1267 now and get 5x returns in 24 hours!
Scam,Your transaction of 2521 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 9651 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Make $253 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $7176 now and get 3x returns in 24 hours!
Scam,Your transaction of 271 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 3.36 BTC. Claim it now at getfreebtc.info
Scam,Elon Musk is doubling all crypto sent to his address! Send now to receive x2: 1GiveawayBTC9
Scam,Update your TrustWallet security phrase to protect your funds: mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 239 USD worth of BTC.
Scam,Your transaction of 4918 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 144 USD worth of BTC.
Scam,Participate in our giveaway and win up to 4.77 BTC instantly!
Scam,Your transaction of 8747 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 314 USD worth of BTC.
Scam,Invest $3162 now and get 2x returns in 24 hours!
Scam,Your transaction of 5006 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 2.22 BTC. Claim it now at getfreebtc.info
Scam,Invest $4928 now and get 3x returns in 24 hours!
Scam,Get up to 5x returns by staking your coins on our new platform. Start at getfreebtc.info
Scam,Participate in our giveaway and win up to 1.96 BTC instantly!
Scam,Limited offer: Buy crypto and get a bonus of 226 USD worth of BTC.
Scam,Congratulations! You've won 4.21 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 2371 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 1.25 BTC. Claim it now at btcfastpay.io
Scam,Invest $5158 now and get 3x returns in 24 hours!
Scam,Invest $8951 now and get 3x returns in 24 hours!
Scam,Invest $6186 now and get 2x returns in 24 hours!
Scam,Make $138 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $7506 now and get 2x returns in 24 hours!
Scam,Your transaction of 2079 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 348 USD worth of BTC.
Scam,Congratulations! You've won 4.82 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 2.03 BTC instantly!
Scam,Make $317 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 4.69 BTC. Claim it now at secure-btc.net
Scam,Your transaction of 5402 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Make $353 daily using our automated crypto trading bot. Sign up now!
Scam,Make $238 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $8511 now and get 10x returns in 24 hours!
Scam,Your transaction of 4890 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 4381 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 3.5 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 2225 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 5827 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 6995 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 298 USD worth of BTC.
Scam,Make $475 daily using our automated crypto trading bot. Sign up now!
Scam,Limited offer: Buy crypto and get a bonus of 346 USD worth of BTC.
Scam,Congratulations! You've won 1.79 BTC. Claim it now at getfreebtc.info
Scam,Invest $4448 now and get 10x returns in 24 hours!
Scam,Make $349 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 1.06 BTC. Claim it now at mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 483 USD worth of BTC.
Scam,Your transaction of 4734 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $7375 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 3.99 BTC instantly!
Scam,Invest $4736 now and get 5x returns in 24 hours!
Scam,Your transaction of 8146 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Make $210 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 6197 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Make $315 daily using our automated crypto trading bot. Sign up now!
Scam,Update your Binance security phrase to protect your funds: getfreebtc.info
Scam,Congratulations! You've won 3.09 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 6025 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $3784 now and get 5x returns in 24 hours!
Scam,Invest $8677 now and get 5x returns in 24 hours!
Scam,Invest $7643 now and get 2x returns in 24 hours!
Scam,Invest $3031 now and get 3x returns in 24 hours!
Scam,Your transaction of 3681 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 128 USD worth of BTC.
Scam,Invest $6322 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 4.75 BTC. Claim it now at secure-btc.net
Scam,Invest $855 now and get 5x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 291 USD worth of BTC.
Scam,Invest $6098 now and get 2x returns in 24 hours!
Scam,Make $417 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $1493 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 146 USD worth of BTC.
Scam,Invest $1070 now and get 5x returns in 24 hours!
Scam,Make $389 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 8928 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Participate in our giveaway and win up to 2.6 BTC instantly!
Scam,Congratulations! You've won 2.13 BTC. Claim it now at getfreebtc.info
Scam,Participate in our giveaway and win up to 0.88 BTC instantly!
Scam,Make $254 daily using our automated crypto trading bot. Sign up now!
Scam,Make $361 daily using our automated crypto trading bot. Sign up now!
Scam,Limited offer: Buy crypto and get a bonus of 179 USD worth of BTC.
Scam,URGENT: Your MetaMask wallet is compromised. Secure it immediately: secure-btc.net
Scam,Invest $9106 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 1.61 BTC. Claim it now at crypto-airdrop.org
Scam,Make $394 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 2.17 BTC. Claim it now at getfreebtc.info
Scam,Invest $2069 now and get 5x returns in 24 hours!
Scam,Your transaction of 6457 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Congratulations! You've won 4.68 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 3.25 BTC. Claim it now at mycryptosecure.com
Scam,Invest $4186 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 440 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 416 USD worth of BTC.
Scam,Invest $9996 now and get 5x returns in 24 hours!
Scam,Invest $9208 now and get 5x returns in 24 hours!
Scam,Invest $5886 now and get 2x returns in 24 hours!
Scam,Make $446 daily using our automated crypto trading bot. Sign up now!
Scam,Make $319 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $3169 now and get 2x returns in 24 hours!
Scam,Your transaction of 4176 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $765 now and get 3x returns in 24 hours!
Scam,Update your Coinbase security phrase to protect your funds: crypto-airdrop.org
Scam,Your transaction of 4680 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 7063 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 0.38 BTC. Claim it now at getfreebtc.info
Scam,Limited offer: Buy crypto and get a bonus of 448 USD worth of BTC.
Scam,Congratulations! You've won 4.5 BTC. Claim it now at mycryptosecure.com
Scam,Your transaction of 9698 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 4.03 BTC. Claim it now at crypto-airdrop.org
Scam,Make $201 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $7661 now and get 5x returns in 24 hours!
Scam,Invest $6356 now and get 5x returns in 24 hours!
Scam,Your transaction of 9773 USD in BTC is pending. Confirm now: crypto-airdrop.org
