body,label
You have an unclaimed inheritance of $586345. Contact us to process your claim.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/2301,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/5174,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/8132,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/4018,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Congratulations! You've won $724568 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/3042,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/8554,1
"Hello John, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
You have been selected for a government grant of $753115. Submit your SSN to receive it.,1
You have been selected for a government grant of $457534. Submit your SSN to receive it.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-854-309-4044 for assistance.,1
"Dear Chris, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/7557,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/2195,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/7584,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Dear Jane, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
You have an unclaimed inheritance of $110926. Contact us to process your claim.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/2460,1
Congratulations! You've won $994093 in our international lottery. Please send your bank details to claim your prize.,1
You have been selected for a government grant of $464866. Submit your SSN to receive it.,1
Congratulations! You've won $695408 in our international lottery. Please send your bank details to claim your prize.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi John, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/1291,1
"Hello Emily, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Dear Jordan, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
You have an unclaimed inheritance of $771304. Contact us to process your claim.,1
